Date,Code: Graded Index,Peak Current,SS Current,Peak - SS +40,Branch Vector,Branch Number,Cell Letter,SGN Type,Spike Type,Spike type II,Spike Present,Classification,Age,Parent Branch Diameter,CDR w/ Type II,CDR (Type I only),Iext CCstep,CC_step Cp,CC_step Slow Tau,CC_Step A0,Cp - Fitting Area - w/Fast Cp,Fitting Area - pClamp Value,Fast - Cp Area,A1-VC Double Exp,A2-VC Double Exp,t1-VC Double Exp,t2- VC Double Exp,C-VC Double Exp,Cp Soma - VC Double Exp,Cp Compartment - VC Double Exp,Soma Cp Calc,Compartmant Cp Calc,Integral Cvc,R1,R2,A - VC Single Exp,Ao - VC Single Exp,t - VC Single Exp,C - VC Single Exp,VC Integral - Single Exp,Dialed in Cm,CC Cm,CC Cp/ VC_Cp,Rs (calc est),Code: Lat at Thresh,Response Latency (sub),SubThreshold Latency,AHP Time Constant,Code: Cthres,Code: Vthres,Code: Vm,Code: AP Height,Code: Rin,ss-30NC,ssmax_NC,g-30NC,gmax_NC,Vmid - NC,g30/gmax_NC,Escape Current Magnitude,Escape Current Delay,Cp -- CC with 10dV,dV in CC - -10pA,Initial Inject Current,First Hyperpol Step Current,H- Time Constant,H-Na Current,Rs(est),Slopes,g -30,IP,Vmid 2,Gmax,Type II Contact Number,Type II Rows,Outward Inactivation Tau,Graded Slope,Graded Index,H-Cp (pF),H-CThreshold,Voltage Threshold,H-Vrest,H-AP Hight,AP Latency (ms),Double Exp for Inactivation Outward Current,Downstroke Tau,IH Nose Present,Time to -40mV,Sigmodial?,Anode Spike Present,Age Group,Confidence,C-thres Spike Only,Current for -40mV,Vmid,AHP Decay Tau,H-Outward Current,H-Rin,H-Cp,-80: C Threshold,-80: Latency,WC(Rs),Rin (MOhms),dV at +10pA Step,Rin @ +10pA,Calc Cp @ +10 step,Time Constant - CC +10pA,Outward Current Density,R(pipette),Inward Current Density,Pred Formula H-Contact Distance,AHP Delta V,Onset to Trough Time,Trough to SS Time,MATLAB CDRPRed,Predict MP Code,Canon[1],Column 75,Age Bins,g30/gmax, soma + comp cp,A1/A2,t1/t2,Ao/10pA,Relative A2,Latency/g30,dInj Current,Max/Escapse Current Mag,Column 127,Column 128
04/04/2016,2.567556633,5227.1,4705.2,0.900154962,,4,,Type I,Transient,Transient,Spike,M,7,1.61,0.24,0.24,,,47.23,0.34,,,,,,,,,,,,,,,,,,,,,8.2,42.22882039,5.149856146,,16.2,14.9,14.9,9.14,50.54356952,-40.86303802,-61.24878067,44.52514748,0.410856847,363.1591797,4059.448242,6.343391785,29.59861632,-10.71946969,0.214313795,-963,6.7,,-4.67,7.3,-3.1,17.35,-2355.3,5.5,66.51470819,2.302629776,-23.17412497,-18.61103955,41.68334365,,,268.48,0.35,2.5,35.1,50.7,-46.78,-61.43,40.22,15.4,N,19.12,N,13.8,Y,N,2,3,50.7,,-15.77491,,1336,495000000,3.51E-11,,,5.5,0.495,,,,8.38,38.11642651,4.9,-67.19731988,0.075428546,4.52,24.2,17.3,0.075428546,M,-0.650656665,2,P6-P9,0.055241005,,,,34000000,,2.55383879,10.4,2.445794393,P6-P10,
04/06/2016,4.446536816,,,,,,A,,Transient,,Spike,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.1,,,6.38,90.75185307,-62.65258929,-66.86401517,66.80298001,0.279578045,,,,,,,,,,,,,,-2894,,,5,,,30,,,,,,,,,,,,Y,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,2,P6-P9,0.166666667,,,,,,,,,P6-P10,
04/11/2016,4.674891355,,,,,,B,Type I,Intermediate,Intermediate,Spike,M,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.9,46.81283025,6.784468151,,21.3,,,26.63,30.34548148,-37.75024498,-57.12890753,62.22534319,0.8839457,276.4892578,2666.625977,4.829506686,19.4431446,-6.947179469,0.248391234,,,,-10.22,7.3,-2.4,41.38,-3435.7,6.7,33.50830112,2.944475319,-24.15670289,-12.19927325,21.08310449,,,172.57,,6.3,19.1,11,,-58.2,66.44,20.5,N,51.75,,,Y,,1,3,11,,,,1054,2170000000,1.91E-11,,,6.7,2.17,,,,19.07,55.27259546,5,-180.1708313,0.243518368,,,,0.243518368,M,-0.622822542,3,P1-P5,0.139660424,,,,,,4.410388345,9.7,,P1-P5,
04/20/2016,0.449789081,5774,5127,0.887945965,,,A,Type II,Transient,Transient,Spike,T,8,,-0.6,,,,,,,,,,,,,,,,,,,,,,,,,,6.359,58.36284985,9.177991799,,7.8,,,9.66,60.53705863,-49.13330188,-55.48095827,24.6276861,0.262838433,886.2304688,6909.790039,15.48000819,50.38128632,-6.02864827,0.307257105,,,,-4.27,,,15.34,-4000,,45.80688497,11.79206894,-27.04317202,-7.440675731,53.0941354,8,2,260,,0.43,50.3,60,,-53.86,11.84,6.9,N,4.8,,,N,,2,,60,,,,2047,305000000,5.03E-11,,,7.84,0.305,,,,,40.69980443,5,-79.53063885,0.308413254,,,,0.308413254,M,-0.720085016,2,P6-P9,0.222097391,,,,,,0.503875702,,,P6-P10,
05/11/2016,1.505125921,3601.7,3157.3,0.876613821,-0.8,4,A,Type I,Intermediate,Intermediate,Spike,P,5,1.41,-0.14,-0.14,,,12.47,6.9,,,,,,,,,,,,,,,,,,,,,6.4,45.74036183,7.146931536,,15.7,17.9,17.9,19.36,40.26668582,-31.49414133,-53.16162228,40.55786223,0.341929958,396.7285156,4268.188477,6.929755731,31.120602,0.067384671,0.222674219,-1181,11.2,,-5.52,7.3,-2.4,15.64,-2498.8,7.2,33.14209013,4.47656516,-23.45744016,-4.5603182,32.77355893,,,169.99,0.56,1.5,27.1,40,-35.15,-51,33.08,16.3,N,14.47,N,9.2,Y,Y,1,1,40,,-14.857,,1154,564000000,2.71E-11,,,7.2,0.564,7.6,730769230.8,2.01979E-11,14.76,41.61483376,5,-90.11017903,0.035086932,8.24,24.4,19.9,0.035086932,M,-0.562664494,3,P1-P5,0.136590755,,,,690000000,,2.265592123,9.7,2.115834039,P1-P5,
05/11/2016,3.131221609,3849.5,3381.3,0.878373815,-1,4,B,Type I,Intermediate,Intermediate,Spike,P,5,1.07,-0.2,-0.2,,,169.8,1,,,,,,,,,,,,,,,,,,,,,8.2,40.99999196,4.99999902,,22.6,49.3,49.3,54.35,20.11263883,-34.33227616,-56.85424932,42.51098728,0.583170846,399.1699219,4622.192383,6.972400383,33.70174731,3.024461781,0.206885427,-733,7.3,,-8.27,8.5,-3.1,23.91,-1847.5,7.2,27.61840843,3.672272486,-20.92279372,1.022099988,31.70255497,,,170.9,0.59,1.85,32.7,20.1,-50.51,-57.2,35,22.6,N,32.67,N,43.7,Y,N,1,1,20.1,,-12.20222,,1166,731000000,3.27E-11,,,7.2,0.731,7.1,682692307.7,6.11989E-11,41.78,35.64809703,5,-56.48358427,-0.201670845,6.77,70,49.5,-0.201670845,P,-0.458925043,3,P1-P5,0.115835222,,,,100000000,,3.241351437,11.6,2.520463847,P1-P5,
05/16/2016,4.565371344,,,,,,A,Type I,Transient,Intermediate,Spike,M,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.5,38.02916056,5.850640086,,11.8,,,8.71,80.86703047,-56.94580205,-58.95996226,62.3474135,0.19721708,956.4208984,7127.075195,16.70604189,51.96557551,4.470345354,0.321482861,,,,-2.17,7.3,-3.1,7.5,-3322.1,4.8,47.85156261,11.03767953,-35.0718984,-6.366680014,60.3844297,,,293.18,,1.84,46.7,80.6,,-59.9,60.4,10.8,N,10.73,,,N,,3,,80.6,,,,1995,264000000,4.67E-11,,,4.8,0.264,1.62,155769230.8,3.24198E-11,5.05,42.61165049,4,-70.95747573,0.248599869,,,,0.290666178,M,-0.961088312,2,P10+,0.182790159,,,,,,0.706331283,10.4,,P6-P10,
05/18/2016,4.905828979,,,,,,A,Type I,Intermediate,Intermediate,Spike,M,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.8,30.95716767,4.552524658,,10.2,,,6.41,40.3770278,-58.22754036,-62.04223771,67.99316558,0.529118173,439.453125,3909.912109,7.676037118,28.50830493,2.598314528,0.269256174,,,,-4.97,7.3,-2.4,16.38,-2989.5,6.5,23.80371097,4.972681428,-28.7939559,-0.101484324,29.64535727,,,,,5.05,27.5,40.3,,-61,67.38,8.2,Y,12.81,,,N,,2,,40.3,,,,1026,595000000,2.75E-11,,,6.5,0.595,3.42,328846153.8,1.45053E-11,4.77,37.26923077,5.8,-108.5929487,0.462621669,,,,0.462621669,M,-0.815282423,3,P6-P9,0.167738961,,,,,,1.328810667,9.7,,P6-P10,
05/25/2016,1.931772584,,,,,,A,,Transient,Transient,Spike,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.9206802,,,12.7,,,16.76,50.41719085,-60.94360488,-62.5000014,45.56274516,0.526403505,484.6191406,3990.478516,8.464963155,29.09573801,-4.559789756,0.290934815,,,,,,,23.12,-1756.5,,30.7617189,5.866439284,-26.44382296,-7.639922865,31.36121787,,,136.2,,2,,51.3,,-62.56,,11.8,N,27.77,,,Y,,2,,51.3,,,,1176,,,,,,,,,,,,,,0.116365797,,,,0.116365797,M,,2,P6-P9,0.187060315,,,,,,1.500301864,,,P6-P10,
07/01/2016,0.202839526,,,,,,A,,Graded,Graded,No Spike,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.81464872,,,4.9,,,,151.190298,-55.51147585,-62.86621234,17.8527836,0.196932478,1489.257813,5803.833008,26.01323691,42.31743235,-31.73301539,0.614716807,,,,,,,7.25,-918.6,,54.68280505,33.57661714,-52.51988034,-30.09285957,50.17406651,,,,,0.16,,100,,-64.12,,4.1,Y,8.5,,,Y,,3,,100,,,,2684,,,,,,,,,,,,,,0.599510272,,,,0.599510272,M,,4,P10+,0.669202627,,,,,,0.188365639,,,P6-P10,
09/02/2016,0.37241187,,,,,,A,,Graded,Graded,No Spike,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.25739142,,,20.4,,,,20.21292796,,-65.03296044,15.56396519,1.34099359,1038.818359,6604.614258,18.14529885,48.15616106,-6.852037375,0.376801191,,,,,,,33.87,-3865.9,,45.55838462,16.65671123,-26.14278239,-15.91024576,57.42402739,,,133.92,,0.37,,71.4,,-63.93,,8.1,N,50.4,,,Y,,3,,71.4,,,,2194,,,,,,,,,,,,,,0.094573032,,,,0.094573032,M,,4,P10+,0.290065187,,,,,,1.124258144,,,P6-P10,
09/06/2016,1.882905188,,,,,,A,,Transient,,Spike,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.7,,,4.85,121.0846488,,-64.78881981,41.53442476,0.116834512,1120.605469,3651.733398,19.57389466,26.62584896,-68.42072028,0.735146312,,,,,,,,-2930.3,,,22.10661237,-58.19722233,-56.27418553,26.22066802,,,,,,,,,,,,Y,,,,N,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,2,P10+,0.843098748,,,,,,0.291204183,,,P6-P10,
09/29/2016,0.741632549,,,,,,A,,Graded,Graded,No Spike,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.71869585,,,27.5,,,,40.35428921,,-59.78393688,34.82055742,1.015463218,188.5986328,1264.648438,3.294299263,9.220919115,-11.79489033,0.357263655,,,,,,,23.07,-156.3,,10.00976586,1.651210754,-32.0738104,-13.51135812,8.646987707,,,126.77,,0.42,,60,,-59.08,38.36,16.7,N,13.2,,,N,,3,,60,,,,495,,,,,,,,,,,,,,-0.101321005,,,,-0.101321005,P,-0.450535268,4,P6-P9,0.190957916,,,,,,8.347754046,,,P6-P10,
10/05/2016,0.42157986,,,,,,A,,Graded,Graded,No Spike,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.36148915,,,10,,,,80.70546683,-57.891847,-62.46948382,28.77807682,0.448614422,651.2451172,2502.441406,11.37546056,18.2460272,-29.09262941,0.623448624,,,,,,,7.34,-902.7,,32.95898453,9.416092947,-64.04870606,-29.28350346,19.04108249,,,136,,0.47,,70,,-62.5,,11.4,N,6.56,,,Y,,3,,70,,,,1264,,,,,,,,,,,,,,0.047785925,,,,0.047785925,M,,4,P10+,0.494514582,,,,,,0.879085286,,,P6-P10,
10/10/2016,3.436217649,,,,,,A,,Intermediate,Intermediate,Spike,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.75913392,,,22,,,14.25,30.21766669,-44.0673838,-69.45800937,59.11255015,1.298961377,426.0253906,1998.901367,7.441491539,14.57457051,-33.05542092,0.510580503,,,,,,,71.13,-1197.8,,18.72605547,5.93530784,-47.3400054,-32.74711935,13.10188302,,,,,3.7,,30.5,,-69.79,,20.7,Y,2.33,,,Y,,3,,30.5,,,,770.3,,,,,,,,,,,,,,0.400280654,,,,0.400280654,M,,3,P10+,0.453011818,,,,,,2.956396562,,,P6-P10,
10/10/2016,0.353340165,,,,,,B,,Graded,Graded,No Spike,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.5404149,,,7.7,,,,100.8137973,-48.18725694,-52.52075313,23.16284231,0.163981275,776.3671875,3719.482422,13.56099891,27.11982677,-24.93658039,0.500040027,,,,,,,5.5,-1451.4,,41.77589353,7.862218678,-40.25025981,-26.13132894,31.5314862,,,179.33,,0.33,,80,,-53,,8,N,6.36,,,Y,,3,,80,,,,1606.4,,,,,,,,,,,,,,0.329528718,,,,0.329528718,M,,4,P10+,0.249345008,,,,,,0.56780478,,,P6-P10,
11/16/2016,0.22,3065.2,2837.5,0.925714472,-1,2,,Type I,Graded,Graded,No Spike,P,8,,-0.02,-0.02,,,4.1,3.08,,,,,,,,,,,,,,,,,,,,,7.24,21.76029963,3.005566247,,16.4,16.4,7.6,,70,-45.35,-58.87,23.19,0.267,681.1523438,3912.353516,11.89785753,28.52610594,-43.09263314,0.417086635,-1778.6,4.5,,-2.47,7.3,-2.4,5.81,-2011.7,7.6,26.06201165,10.60626356,-37.69378088,-20.93207071,30.06873223,,,,0.22,0.4,21.7,70,-45.35,-58.87,23.19,16.4,Y,23.59,N,5.6,Y,N,2,3,,90,-14.71,,1304,267000000,2.17E-11,,,7.63,0.267,1.8,173076923.1,3.14889E-11,5.45,59.92564544,5.5,-92.44817556,-0.229538311,0.34,15.5,6.7,-0.1576576,P,-0.533474556,4,P6-P9,0.352733979,,,,308000000,,1.378399427,9.7,1.131058136,P6-P10,
11/28/2016,1.861025918,3560.2,3127.4,0.878433796,1,6,A,Type I,Transient,Transient,Spike,M,4,1.99,0.13,0.13,,,14.37,4.05,,,,,,,,,,,,,,,,,,,,,8.4,36.43028459,4.336938642,,10.8,16.7,16.7,11.84,60.52030388,-52.85644649,-56.42700321,48.58398546,0.347238572,395.5078125,3535.766602,6.908433406,25.78030136,-0.752670805,0.267973338,,,,-4.36,6.7,-2.4,12.65,-2001.3,7.2,30.51757821,4.475509167,-21.96546994,-10.19682265,31.83123793,,,115.01,0.41,1.99,28.7,60,-25.6,-58.5,34,10,N,3.49,N,9,Y,N,1,1,60,,-13.93,,1179,440300000,2.87E-11,,,7.2,0.4403,3.3,317307692.3,4.21673E-11,13.38,41.03665613,5.8,-69.65789644,0.26262016,5.34,20.2,19.3,0.059383029,M,-0.651175828,2,P1-P5,0.140601166,,,,405000000,,1.563306667,9.1,,P1-P5,
11/28/2016,3.102167949,3123.2,3004.2,0.961898053,1,,E,Type I,Intermediate,Intermediate,Spike,M,4,1.8,0.2,0.2,,,31.74,4.9,,,,,,,,,,,,,,,,,,,,,,32.53831968,,,12.1,18.2,18.2,11.3,40.44237132,-42.87719822,-56.94580205,54.74853638,0.547969292,351.5625,4143.676758,6.140829694,30.21275089,10.06196315,0.203252915,-1281,7.7,,-5.8,,,17.83,-2509.8,,27.09960955,3.711207611,-26.62185678,3.06765139,30.35489502,,,280.91,0.63,3.14,,40.3,-37.35,-57.83,,11.3,N,2.25,N,16.7,N,N,1,1,40.3,,,,968,,,,,,,,,,,,,,0.292497598,9.61,20.3,17,0.329438424,M,,3,P1-P5,0.122260598,,,,490000000,,1.970417778,,1.959250585,P1-P5,
12/06/2016,0.20161968,,,,,,A,Type I,Transient,Transient,Spike,M,7,1.26,,0.45,,,,,,,,,,,,,,,,,,,,,,,,,11.7,334.152547,28.56004676,,,,,,110.9528134,-42.75512791,-50.47607535,15.71655309,0.084572152,1002.807617,6765.74707,17.51629026,49.3310272,-21.58853889,0.355076536,,,,,,,28.26,-2610,,50.49887875,13.74574301,-31.11726194,-13.95013926,52.46268796,,,,,0.2,7090,111,,-50,15.23,7.5,Y,6.69,,,N,,2,,111,,,,2140.5,143000000,7.09E-09,,,9.4,0.143,2.32,223076923.1,3.18276E-11,7.1,10.83126327,4.8,-13.20700637,0.664312316,,,,0.664312316,M,-0.731715609,2,P6-P9,0.262009888,,,,,,,,,P6-P10,
12/06/2016,0.331919225,,,,,,B,,Graded,Graded,No Spike,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.06560373,,,7,,,,110.8053716,-53.40576291,-59.44824352,27.80151429,0.319954989,1033.325195,5908.203125,18.04934839,43.07842519,-12.64935087,0.41898812,,,,,,,7.06,-1878,,51.87250519,14.74081231,-31.23018112,-15.20235892,45.61890258,,,213.47,,0.32,,110,,-60.1,,6.7,N,8.02,,,N,,2,,110,,,,2232.1,,,,,,,,,,,,,,0.428579321,,,,0.428579321,M,,4,P6-P9,0.323129481,,,,,,0.387825635,,,P6-P10,
12/07/2016,0.584047643,,,,,,A,,Graded,,No Spike,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.2,,,,30.31364746,,-48.43139757,29.99877997,2.105476593,130.0048828,1005.859375,2.270827647,7.334012884,-11.60970724,0.309629623,,,,,,,,-369.9,,23.31542994,0.91351258,-23.10020889,-15.82057608,9.827788549,,,92.45,,,,,,,,,N,,,,Y,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,4,P1-P5,0.092951998,,,,,,9.335803194,,,P1-P5,
01/31/2017,0.779185542,,,,,,A,,Graded,,No Spike,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.8,,,,20.10521887,,-45.53222758,22.97973684,0.745973799,250.2441406,2087.402344,4.371076692,15.21985683,33.22690082,0.287195651,,,,,,,,18.9,,9.37124405,3.091470884,,,10,,,51.69,,,,,,,,,N,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,4,P1-P5,0.309147088,,,,,,12.30818029,,,P1-P5,
01/31/2017,1.760751546,,,,,,B,,Transient,Transient,Spike,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.06427462,,,19.9,,,12.1,60.53059608,-52.85644649,-57.25097784,44.61670022,0.477332612,,,,,,,,,,,,,9.1,-1387.9,,,2,-27.60400848,1.924369627,15.04660427,,,419.33,,1.73,,70,,-57.37,44.83,13.2,N,5.25,,,N,,1,,70,,,,534.7,,,,,,,,,,,,,,0.023219749,,,,0.023219749,M,-0.593879873,2,P1-P5,0.132920356,,,,,,,,,P1-P5,
02/22/2017,0.19524335,,,,,,A,,Graded,,No Spike,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.8,,,,70.5688443,,-19.83642622,15.99121129,0.142429351,75.68359375,2991.943359,1.32198417,21.81512813,1.868908766,0.060599423,,,,,,,,-1605.4,,22.09472676,-0.608461108,-13.25580941,-1.173631244,21.67141038,,,142.25,,,,,,,,,N,,,,N,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,4,P1-P5,-0.028076673,,,,,,8.925976776,,,P1-P5,
02/22/2017,0.476579872,3402.1,3451.5,1.014520443,1,2,B,Type I,Graded,Graded,No Spike,M,5,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,11.4,40.39359402,3.543297721,,,,19.2,,80.8251436,-45.9289561,-51.48315545,26.55029356,0.344856662,355.8349609,5491.943359,6.215457833,40.04335433,36.33338154,0.155218211,,,,,,,13.93,-1190.8,4.2,21.91162125,3.563633222,-28.04597697,8.966484166,49.49578876,,,655.53,,0.5,,80,-30.06,-51.82,24.54,13.2,N,10.97,,17,Y,N,1,,,30.5,-22.6962,,1512.5,427000000,,,,4.2,0.427,3.69,354807692.3,4.53485E-11,16.09,46.36306533,5.7,-36.50190955,0.269528982,3.02,31.7,15.7,0.269528982,M,-0.57410357,4,P1-P5,0.071998716,,,,,,,,,P1-P5,
05/16/2017,2.034672553,4564.2,4091.8,0.896498839,1,2,A,Type I,Transient,Transient,Spike,M,8,1.05,0.45,0.45,,,5.74,5.32,,,,,,,,,,,,,,,,,,,,,6.7,15.66374616,2.337872561,,9.1,8.4,8.4,6.18,60.43916303,-60.60791151,-64.30053855,38.8793954,0.31952765,893.5546875,5770.263672,15.60794214,42.07266857,-6.133983315,0.370975806,-891.7,9.1,,-3.6,7.9,-2.4,5.005,-1663.2,5.3,37.19778631,11.77648089,-33.45250713,-9.230576218,47.88562867,,,,0.26,2.07,,60,-47.91,-64.97,36.59,8.2,Y,2.47,Y,7,N,N,2,,60,,-34.5,,1714.5,383000000,,,,5.3,0.383,2.87,275961538.5,2.18146E-11,6.02,131.1995005,4.5,-127.2738462,0.323089938,3.94,14.6,8.3,0.323089938,M,-0.74589855,2,P6-P9,0.245929337,,,,532000000,,0.583036503,10.3,1.865201301,P6-P10,
05/16/2017,0.46526319,4301.8,3679.2,0.855269887,1,1,B,Type I,Graded,Baby,No Spike,M,8,1.35,0.32,0.32,,,7.69,2.47,,,,,,,,,,,,,,,,,,,,,6.1,16.71267662,2.739783053,,6.1,5,5,,110.9391702,-57.58667121,-63.75122213,30.91430733,0.311739413,1005.249023,4789.428711,17.55893491,34.92111596,-35.29749436,0.502817119,,,,-3.5,7.3,-2.4,5.21,-1824.3,5.43,40.38347521,14.75558709,-36.94281361,-28.50680669,33.20019812,,,,0.27,0.45,,120,-40.28,-64.91,29.11,5.8,Y,3.05,Y,4.1,Y,N,2,,,120,-34.49,,1810.9,358000000,,,,5.43,0.358,2.08,200000000,1.4E-11,2.8,124.4342035,4.8,-125.3549712,0.311443107,0.43,12.3,9.8,0.243683184,M,-0.802300465,4,P6-P9,0.444442742,,,,247000000,,0.347401481,9.7,,P6-P10,
06/06/2017,0.165066698,,,,,,A,,Graded,Transient,No Spike,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197.3226859,,,8.2,,,,70.51738329,,-62.44,8.300781436,0.085139729,767.2119141,5323.486328,13.40108147,38.81508518,,0.345254465,,,,,,,16.8,-2002.4,7.31,37.20647661,9.203472146,-31.19418704,-20.95970851,51.6244726,,,282.32,,3.77,,50,,-62.44,,8.3,N,1.5,,,Y,,2,,50,,,,1206.1,,,,,,,,,,,,,,0.494147959,,,,0.494147959,M,,4,P6-P9,0.178277311,,,,,,0.611890915,,,P6-P10,
06/06/2017,3.687298428,,,,,,B,,Transient,,Spike,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.2,,,7.65,50.36788402,-57.70874152,-60.63842909,55.90820437,0.677201843,554.1992188,4779.663086,9.680335699,34.84991195,8.598226955,0.277772171,,,,,,,,-1975.6,,27.119731,6.262883772,-30.51910091,3.050959854,31.29201111,,,,,,,,,,,,,,,,N,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,P6-P9,0.200143217,,,,,,0.950380264,,,P6-P10,
06/08/2017,2.878144143,,,,,,A,,Transient,,Spike,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.1,,,5.97,70.7641568,-61.12671035,-65.76538233,46.38671979,0.310482772,795.8984375,3635.253906,13.90215611,26.50569219,-39.75449097,0.524497003,-764,11,,,,,,-2152.7,14.5,29.90628772,17.78641738,-48.51481518,-30.85250659,37.06182508,,,64.66,,,,,,,,,N,,,,Y,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,2,P10+,0.479912075,,,,,,0.510712147,,2.817670157,P6-P10,
06/08/2017,4.455799974,3357.5,3151.9,0.938763961,,1,B,Type I,Transient,Transient,Spike,M,10,1.86,0.439,0.439,,,47.89,0.29,,,,,,,,,,,,,,,,,,,,,,32.29273059,,,12.1,10.2,10.2,6.52,70.80915526,-63.3544936,-65.33813623,65.64331201,0.40163838,716.5527344,4598.999023,12.51620497,33.53263779,-26.4814386,0.373254411,,,,,,,12.97,-3294.7,8.1,29.72412116,10.04070417,-38.03840448,-2.887159982,73.485479,,,,0.24,4.6,,70.8,-49.25,-68.05,63.75,11,Y,1.18,Y,10.3,N,N,3,,70.8,,-33.65,,2165.5,,,,,,,,,,12.97,,,,0.563562901,7.29,15.4,10.2,0.563562901,M,-1.051901232,2,P10+,0.136635214,,,,29000000,,0.966746712,,,P6-P10,
06/21/2017,0.944533923,1690,1099,0.650295858,,3,,Type I,Graded,Baby,No Spike,M,8,1.3,0.3,,,,106.5,19.23,,,,,,,,,,,,,,,,,,,,,7.597,66.74794652,8.786092737,,,,37.9,,70.67727146,-69.30542147,-71.62475746,56.45752079,1.346108827,193.4814453,1564.331055,3.379588564,11.40599212,-9.643942931,0.296299395,,,,,,,89.85,-180.5,3.69,16.78466808,2.240880559,-35.57795468,-8.829594055,9.823698063,,,245.79,,0.697,,70,-21.91,-70.04,54.75,21.6,N,8.612,Y,24.8,Y,,2,,70,,,,638.4,2240000000,,,,3.69,2.24,10.74,1032692308,4.7352E-11,48.9,15.91559265,4.1,-4.499944352,0.263554125,8.27,35,20.7,0.263554125,M,-0.610806641,4,P6-P9,0.228109674,,,,1923000000,,,,,P6-P10,
06/21/2017,1.167986438,6461.2,5931.4,0.918002848,1,2,,Type I,Transient,Transient,Spike,M,8,0.99,0.28,0.28,,,11.46,2.87,,,,,,,,,,,,,,,,,,,,,12.17,21.72035426,1.784745625,,10.7,10.9,10.9,7,100.798718,-56.33545048,-61.79809708,38.97094814,0.257730603,1035.15625,8669.433594,18.08133188,63.21135862,0.457887107,0.286045614,,,,-2.56,1.8,-7.9,5.598,-2569.7,5.4,59.81445348,20.0021373,-43.29232434,-9.8228669,98.0735415,,,365.58,0.24,1.175,,100,-34.64,-62.07,37.78,8.6,N,2.195,N,9.9,Y,N,2,,100,,-21.75,,2332.4,261000000,,,,5.434,0.261,2.47,237500000,1.27158E-11,3.02,108.7453376,4.1,-119.809164,0.409614937,5.86,16.7,9.6,0.375515712,M,-0.914210038,2,P6-P9,0.203950393,,,,287000000,,0.591770566,9.7,,P6-P10,
06/21/2017,,,,,,,,Type II,,,Spike,T,8,0.9,-0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,4,P6-P9,,,,,,,,,,P6-P10,
08/16/2017,0.139832001,,,,,,A,,Graded,Graded,No Spike,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.96899074,,,4.6,,,,80.83950482,-61.3403334,-64.75830223,9.063720906,0.122832049,1120.605469,3651.733398,19.57389466,26.62584896,-68.42072028,0.735146312,,,,,,,2.33,-7330,4.7,,22.19088844,-58.48729359,-53.40447377,27.17475911,,,,,0.13,,110,,-65.83,,3.4,Y,2.9,,,N,,3,,110,,,,4234,,,,,,,,,,,,,,0.43195367,,,,0.43195367,M,,4,P10+,0.81659927,,,,,,0.235006884,,,P6-P10,
09/11/2017,0.428612042,,,,,,,,Graded,,No Spike,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.154013,-8.331299014,-15.13671909,40.49682708,0.232688279,134.8876953,1126.708984,2.356116949,8.21516249,-34.07270659,0.286801016,,,,,,,,,4,12.32910174,0.202626569,-27.19708048,-31.17410669,8.521352263,,,,,,,,,,,,,,,,Y,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,4,P1-P5,0.023778687,,,,,,,,,P1-P5,
